-112.83,43.597,-1.346,-0.849,0.219,0.211
-110.68,44.715,0.344,-2.415,0.42,0.337
-126.62,49.592,9.023,6.744,0.225,0.268
-115.16,35.97,-2.611,0.147,0.204,0.183
-114.81,36.07,-2.549,0.316,0.202,0.188
-115.5,35.956,-2.593,1.307,0.21,0.242
-122.98,45.3,4.561,6.54,0.214,0.181
-116.07,34.141,-3.751,4.481,0.422,0.369
-122.44,43.738,1.544,5.56,0.201,0.186
-123.1,44.066,2.698,6.66,0.236,0.195
-124.16,46.952,13.926,12.301,0.467,0.259
-117.35,33.241,-27.215,28.682,0.574,0.598
-110.83,44.451,-1.234,-1.515,0.547,0.514
-122.9,47.045,6.634,5.618,0.306,0.223
-124.07,44.514,7.771,9.66,0.394,0.233
-115.92,34.37,-1.849,2.365,0.437,0.228
-116.31,34.428,-3.958,7.12,0.296,0.374
-116.08,34.367,-1.774,3.91,0.46,0.238
-116.15,34.43,-1.792,3.903,0.59,0.196
-116.29,34.533,-4.756,5.667,0.194,0.286
-120.28,34.739,-28.461,34.033,0.215,0.23
-121.67,42.289,-2.941,4.967,0.199,0.207
-116.82,34.675,-9.675,10.229,0.469,0.258
-119.06,44.164,-0.092,1.787,0.191,0.187
-121.5,39.555,-9.453,7.103,0.2,0.191
-119.14,34.327,-27.471,28.375,0.205,0.205
-122.42,37.499,-24.258,32.389,0.251,0.186
-118.21,34.129,-25.458,24.14,0.185,0.185
-122.2,47.475,4.05,3.302,0.393,0.24
-119.35,34.683,-26.522,23.906,0.195,0.186
-112.8,31.949,-1.575,0.735,0.364,0.215
-117.19,39.521,-3.055,0.9,0.182,0.183
-114,32.722,-1.942,1.318,0.362,0.212
-112.15,34.784,-1.776,0.345,0.206,0.19
-115.28,39.91,-2.948,0.179,0.202,0.186
-114.46,36.154,-1.809,0.894,0.241,0.289
-114.82,41.724,-2.603,-0.007,0.194,0.187
-111.13,36.143,-0.992,0.488,0.185,0.191
-112.22,38.48,-1.558,0.233,0.187,0.197
-113.73,34.667,-1.983,0.78,0.293,0.398
-109.52,36.15,-0.698,0.516,0.208,0.193
-109.33,38.097,-0.61,0.231,0.179,0.189
-117.33,41.429,-2.581,0.983,0.184,0.185
-111.1,31.973,-0.955,0.79,0.244,0.201
-110.01,34.264,-1.004,0.558,0.179,0.174
-112.36,40.078,-2.45,-0.043,0.182,0.202
-119.94,41.276,-3.964,3.862,0.185,0.193
-117.06,42.982,-1.526,0.617,0.189,0.185
-115.31,43.3,-1.653,-0.159,0.189,0.19
-118.57,47.002,1.328,0.758,0.185,0.185
-118.73,48.675,1.759,0.813,0.188,0.239
-118.01,45.232,0.537,0.954,0.197,0.187
-116.1,44.898,0.638,0.281,0.26,0.195
-115.84,47.562,1.526,-0.264,0.29,0.192
-116.29,48.731,1.787,-0.206,0.258,0.192
-110.51,41.75,-0.063,0.314,0.271,0.218
-112.62,45.383,0.715,-0.596,0.248,0.187
-113.33,47.03,1.396,-0.557,0.254,0.192
-113.22,48.421,1.845,-0.705,0.253,0.188
-111.2,45.653,1.019,0.168,0.265,0.189
-110.91,47.35,1.237,-0.624,0.251,0.189
-111.25,48.809,1.478,-0.723,0.234,0.188
-108.55,45.807,0.892,-0.332,0.243,0.188
-112.62,41.757,-1.758,-0.425,0.196,0.19
-124.08,40.876,1.774,17.027,0.248,0.241
-123.73,38.928,-24.961,35.961,0.184,0.197
-122.41,40.998,-5.818,6.535,0.205,0.206
-124.01,42.967,1.794,9.679,0.226,0.225
-121.09,43.112,-1.268,4.039,0.19,0.188
-120.95,44.923,1.304,2.8,0.189,0.187
-123.49,47.97,7.375,4.796,0.278,0.347
-120.93,46.844,2.791,2.232,0.186,0.192
-116.17,32.617,-28.16,27.026,0.653,0.351
-121,35.552,-27.591,36.117,0.282,0.733
-117.98,39.306,-3.62,1.715,0.191,0.187
-117.6,39.288,-3.254,1.17,0.183,0.185
-117.4,39.346,-3.199,1.043,0.187,0.181
-116.74,39.522,-3.028,0.776,0.182,0.181
-116.42,39.501,-2.964,0.603,0.185,0.188
-116.05,39.546,-2.836,0.484,0.182,0.187
-115.89,39.374,-2.954,0.371,0.182,0.184
-115.51,39.536,-2.847,0.237,0.183,0.191
-115.43,39.389,-3.033,0.246,0.19,0.186
-117.88,40.433,-4.15,1.752,0.182,0.184
-114.69,39.255,-2.628,0.351,0.207,0.206
-114.28,39.119,-2.83,0.163,0.186,0.193
-113.87,39.067,-2.808,0.215,0.182,0.185
-113.51,39.269,-2.674,0.064,0.181,0.184
-117.47,40.321,-3.233,1.051,0.182,0.183
-113.05,40.494,-2.697,-0.154,0.181,0.184
-116.74,40.495,-2.927,0.382,0.181,0.185
-112.28,40.649,-1.836,-0.045,0.186,0.192
-116.28,40.363,-2.92,0.548,0.182,0.185
-111.72,40.772,-0.509,-0.118,0.215,0.246
-111.41,40.807,-0.265,0.254,0.209,0.205
-119.8,39.573,-6.814,5.388,0.207,0.189
-117.53,36.614,-4.628,4.083,0.193,0.2
-117.41,36.804,-4.073,3.428,0.188,0.19
-117.99,36.606,-6.591,6.487,0.205,0.21
-117.7,37.201,-4.387,3.308,0.188,0.215
-119.54,39.698,-6.323,4.726,0.185,0.186
-119.31,39.796,-5.464,3.854,0.24,0.219
-118.87,39.839,-5.25,3.176,0.198,0.189
-118.68,39.889,-5.013,2.828,0.186,0.187
-118.16,39.212,-3.751,2.682,0.186,0.197
-113.29,41.857,-2.615,-0.363,0.194,0.191
-111.24,41.692,-0.116,0.039,0.206,0.187
-115.56,39.925,-3.04,0.257,0.181,0.194
-113.04,39.345,-2.587,0.008,0.184,0.194
-112.72,39.186,-2.305,0.165,0.185,0.19
-112.5,39.388,-2.447,0.449,0.178,0.189
-112.26,39.459,-2.562,0.177,0.181,0.185
-111.94,39.589,-1.745,0.288,0.181,0.185
-111.65,39.597,-0.897,0.292,0.219,0.183
-111.57,39.715,-0.901,0.202,0.254,0.195
-113.01,41.817,-2.499,-0.389,0.211,0.188
